Source,Target,Weight20201
s0240dd,s36116d,0.0833
s0240dd,s42212d,0.0833
s0240ea,s02842a,0.0613
s0240ed,s06369d,0.0905
s0240ed,s22088d,0.0736
s0240ed,s41112d,0.051
s0240fa,s02831a,0.0517
s0240fd,s062x9d,0.0608
s0240fd,s062x9s,0.0862
s0240fd,s22049d,0.0544
s0240fd,s22069d,0.0757
s0240fd,s22079d,0.0608
s0240fd,s2231xd,0.0566
s0240fd,s271xxd,0.0687
s0240fd,s32059d,0.0922
s0240fd,s322xxd,0.1
s0240fd,s36116d,0.0905
s0240fd,s40022d,0.0905
s0240fd,s42101d,0.0525
s0240fd,s72301d,0.0951
s0240fd,s72302d,0.0951
s02412a,s0292xa,0.0739
s02413a,s0282xa,0.051
s02413a,s02841a,0.0965
s02413a,s0531xa,0.0936
s02413a,s062x7a,0.051
s02413a,s62336a,0.0525
s02413a,s6401xa,0.0518
s02413a,s72421a,0.0525
s02413a,s9031xa,0.067
s0242xa,s0266xb,0.0531
s0242xa,s12591a,0.0553
s0242xa,s41101a,0.0553
s0242xa,s62002a,0.0585
s0242xa,s90812a,0.052
s02601a,s0266xb,0.0584
s02601a,s52301a,0.0644
s02601a,s52601a,0.054
s02601a,s62325a,0.0644
s02602a,s14109a,0.0525
s02602a,s52301a,0.0555
s02602a,s62325a,0.0555
s02609a,s0266xb,0.0621
s02609b,s02841a,0.0516
s02609b,s12401a,0.0822
s02609b,s14109a,0.0714
s02609b,s27803a,0.0525
s02609b,s32111a,0.0599
s02609b,s8251xa,0.0698
s02609b,t2037xa,0.1589
s02609d,s062x9d,0.1071
s02609d,s2220xd,0.0592
s02609d,s272xxd,0.0832
s02609d,s32011d,0.0707
s02609d,s32028d,0.052
s02609d,s32038d,0.052
s02609d,s32048d,0.0686
s02609d,s42101d,0.1429
s02609d,s52201d,0.125
s02609d,s52501d,0.0718
s02609d,s60511d,0.0645
s02609d,s60512d,0.0686
s02609d,s7291xd,0.0811
s02609d,s82201d,0.0569
s02611a,s42232a,0.0872
s02612a,s0266xb,0.1131
s02612a,s56221a,0.0593
s02612a,s62002a,0.0632
s02621a,s032xxa,0.0515
s02622a,s0266xb,0.0584
s02622a,s0269xa,0.0599
s02622a,s12591a,0.0614
s02622a,s22048a,0.0599
s02622a,s42142a,0.0526
s02622a,s92354a,0.0629
s02641a,s02651a,0.0552
s02641a,s0266xb,0.0566
s02641a,s12390a,0.0632
s02641a,s82251b,0.0513
s02641a,s82831b,0.0513
s02641a,s82832b,0.0593
s02642a,s02652a,0.0741
s02642a,s02831a,0.0627
s02642a,s02842a,0.0587
s02642a,s20319a,0.0566
s02651a,s0280xa,0.075
s02651a,s0291xa,0.0505
s02651a,s37031a,0.0505
s02651a,s43102a,0.0587
s02651a,s52301a,0.0728
s02651a,s52601a,0.0587
s02651a,s62325a,0.0728
s02651a,s7290xa,0.0587
s02651a,s82041a,0.0606
s02651a,s82251b,0.0569
s02651a,s92062a,0.075
s0266xa,s20319a,0.0536
s0266xb,s14109a,0.0689
s0266xb,s27803a,0.0515
s0266xb,s62002a,0.0784
s0269xa,s062x7a,0.1534
s0269xa,s06360a,0.0665
s0269xa,s065x7a,0.0683
s0269xa,s12691a,0.0822
s0269xa,s32492a,0.0794
s0269xa,s52302a,0.0525
s0269xa,s73014a,0.0509
s0269xa,s92102a,0.074
s0280xa,s02832a,0.0609
s0280xa,s0291xa,0.0564
s0280xa,s080xxa,0.0585
s0280xa,s32411a,0.0905
s0280xa,s381xxa,0.1434
s0280xa,s51002a,0.0862
s0281xa,s02831a,0.0672
s0281xa,s0993xa,0.0527
s0281xa,s12601a,0.051
s0281xa,s37042a,0.0833
s0281xa,s60811a,0.0527
s0281xa,s6412xa,0.0833
s0281xa,s82251b,0.0629
s0281xa,s90811a,0.051
s0282xa,s02832a,0.0808
s0282xa,s032xxa,0.0545
s0282xa,s3729xa,0.0799
s0282xa,s42031a,0.053
s0282xa,s42121a,0.0799
s0282xa,s43004a,0.0585
s02831a,s0292xa,0.1058
s02831a,s032xxa,0.0642
s02842a,s065x7a,0.0547
s02842a,s066x1a,0.0505
s02842a,s066x7a,0.0537
s0285xa,s061x7a,0.0557
s0285xa,s061x9a,0.0581
s0285xd,s06369d,0.0508
s0285xd,s065x0s,0.0625
s0285xd,s066x0s,0.0501
s0285xd,s12600d,0.0535
s0285xd,s32039d,0.0502
s0285xd,s42402d,0.0501
s0285xd,s7221xd,0.0501
s0285xd,s81812d,0.0661
s0285xd,s82101d,0.0508
s0285xd,s82201e,0.1002
s0285xd,s82401e,0.0508
s0285xd,s82402d,0.1029
s0291xa,s061x9a,0.0562
s0291xa,s199xxa,0.0515
s0291xa,t7612xa,0.0583
s0291xd,s062x9d,0.0548
s0291xd,s065x0d,0.0524
s0291xd,s065x6a,0.076
s0291xd,s066x0s,0.076
s0291xd,s066x6a,0.0624
s0291xd,s066x9s,0.0584
s0291xd,s12590d,0.0784
s0291xd,s12690d,0.0712
s0291xd,s22079d,0.0548
s0291xd,s2249xd,0.0761
s0292xd,s062x9d,0.0573
s0292xd,s42212d,0.0799
s0292xd,s42402d,0.1661
s0292xd,s91001a,0.0686
s0292xd,s92911a,0.0769
s0292xd,t8143xd,0.083
s0292xd,z4802,0.0535
s032xxa,s14125a,0.0535
s032xxa,s41101a,0.0535
s0501xa,s14124a,0.0585
s0501xa,t2020xa,0.0542
s0502xa,t2020xa,0.0509
s0502xa,t84060a,0.0518
s0512xd,s22059d,0.0508
s0512xd,s36116d,0.0905
s0512xd,s52201d,0.075
s0512xd,s82202e,0.0822
s0512xd,t796xxd,0.0508
s0522xa,s0532xa,0.062
s0522xa,s06309a,0.0597
s0522xa,s32111a,0.0644
s0522xa,z1810,0.0575
s0531xa,s12040a,0.0661
s0531xa,s12390a,0.0717
s0531xa,s32491a,0.0555
s0532xa,s31113a,0.0513
s060x0d,s134xxd,0.0854
s060x0d,s22039d,0.0797
s060x0d,s22049d,0.0736
s060x0d,s3210xd,0.0616
s060x0d,s82401d,0.0634
s060x9d,s12690d,0.0518
s060x9d,s22029d,0.0739
s060x9d,s32491d,0.0524
s060x9d,s72351d,0.0787
s061x0a,s52202a,0.0532
s061x1a,s062x1a,0.0645
s061x7a,s065x6a,0.0518
s061x7a,s12301a,0.0525
s062x0a,s22039a,0.0517
s062x1a,s12390a,0.0784
s062x1a,s24102a,0.0784
s062x1a,s36032a,0.0552
s062x1a,s37011a,0.0515
s062x1a,s82143a,0.076
s062x1a,s8255xa,0.0712
s062x7a,s52302a,0.0545
s062x7a,s92102a,0.0799
s062x9a,s12100a,0.059
s062x9d,s12200d,0.0536
s062x9d,s12300d,0.056
s062x9d,s12590d,0.0608
s062x9d,s12690d,0.0573
s062x9d,s32048d,0.0573
s062x9d,s50811d,0.0548
s062x9d,s52201d,0.0536
s062x9d,s72302d,0.0597
s062x9s,s22029d,0.0553
s062x9s,s22079d,0.0573
s062x9s,s271xxd,0.0637
s062x9s,s36116d,0.0799
s062x9s,z4802,0.0535
s06300a,s42141a,0.0606
s06300a,s42251a,0.0505
s06309a,s42012a,0.0585
s06309a,s62614a,0.0608
s06339a,s12000a,0.0849
s06339a,s14105a,0.0624
s06340a,s32415a,0.0712
s06340a,s32441a,0.0645
s06340a,s92411a,0.0736
s06350a,s42101a,0.0797
s06359a,s140xxa,0.0784
s06359a,s42142a,0.0584
s06359a,t730xxa,0.0542
s06360a,s20419a,0.075
s06360a,t8189xd,0.0587
s06369d,s064x0d,0.1
s06369d,s12190d,0.0862
s06369d,s12300d,0.0822
s06369d,s12400d,0.0508
s06369d,s22088d,0.0784
s06369d,s32040d,0.0717
s06369d,s36113d,0.075
s06369d,s72112d,0.1
s06369d,s8011xd,0.0632
s064x0a,s32031a,0.0545
s064x0d,s12000d,0.0982
s064x0d,s12200d,0.075
s064x0d,s12300d,0.1644
s064x0d,s12400d,0.0508
s064x0d,s22059d,0.0508
s064x0d,s22079d,0.0608
s064x0d,s271xxd,0.0687
s064x0d,s27322d,0.0822
s064x0d,s51011d,0.0687
s064x0d,s52602d,0.0822
s064x0d,s92352d,0.0784
s064x1a,s12201a,0.0508
s064x1a,s140xxa,0.0508
s064x1a,s20411a,0.0501
s064x1a,s22050a,0.0661
s064x1a,s81002a,0.0501
s065x0s,s066x0s,0.2198
s065x0s,s12400d,0.0625
s065x0s,s22049d,0.0641
s065x0s,s2232xd,0.0595
s065x0s,s32049d,0.0709
s065x6a,s066x6a,0.4889
s065x6a,s080xxa,0.0575
s065x6a,s1083xa,0.0597
s065x6a,s12690a,0.0518
s065x6a,s2691xa,0.0597
s065x6a,s3663xa,0.0951
s065x6a,s37011a,0.0555
s065x6a,s3729xa,0.083
s065x6a,s41012a,0.0501
s065x6a,s73015a,0.062
s065x6a,s82252b,0.083
s065x6a,s82491a,0.067
s065x6a,t7621xa,0.0728
s065x9s,z428,0.0728
s066x0d,s3219xd,0.0599
s066x0s,s22049d,0.0536
s066x0s,s22059d,0.0501
s066x0s,s8012xd,0.0555
s066x0s,s80812d,0.0575
s066x6a,s080xxa,0.0509
s066x6a,s1083xa,0.0523
s066x6a,s2691xa,0.0523
s066x6a,s36420a,0.0624
s066x6a,s3663xa,0.0717
s066x6a,s37011a,0.0989
s066x6a,s3729xa,0.0661
s066x6a,s37812a,0.0624
s066x6a,s82491a,0.0571
s066x6a,t7621xa,0.0606
s066x9s,s22029d,0.0973
s066x9s,s22039d,0.0526
s066x9s,s22088d,0.0584
s066x9s,s32302d,0.1259
s066x9s,s32402d,0.0726
s066x9s,s36039d,0.0526
s066x9s,s72351d,0.0659
s066x9s,s82101d,0.0659
s06899a,s080xxa,0.0564
s06899a,s41119a,0.0585
s06899a,s42012a,0.0833
s06899a,s42192a,0.0833
s06899a,t7421xa,0.0654
s069x0d,s12000d,0.0596
s069x0d,s12300d,0.0683
s069x0d,s12400d,0.0603
s069x0d,s2231xd,0.0677
s069x0d,s2249xd,0.0547
s069x0d,s42001d,0.0575
s069x0d,s42101d,0.0611
s069x0d,s52501d,0.0533
s069x0d,s7291xd,0.0568
s069x0d,s7292xd,0.0568
s069x9d,s300xxd,0.0812
s069x9d,s36116d,0.0511
s069x9d,s61412d,0.0507
s069x9d,s8261xd,0.0507
s069x9s,s27329d,0.0624
s069x9s,s32810d,0.0548
s069x9s,s41102d,0.0894
s069x9s,s42291d,0.0772
s080xxa,s20419a,0.0585
s080xxa,s21119a,0.1107
s080xxa,s51002a,0.0553
s080xxa,s52122a,0.0744
s080xxa,s73004a,0.0531
s080xxa,s91012a,0.1017
s098xxa,s0993xa,0.0555
s0990xd,s42202d,0.065
s1083xa,s3663xa,0.0608
s1083xa,s41011a,0.056
s1083xa,s42035a,0.0536
s1083xa,t7621xa,0.0536
s1091xa,s20311a,0.0688
s1091xa,s20312a,0.0922
s1091xa,s60811a,0.1082
s1091xa,s71112a,0.055
s1091xa,s8251xa,0.0577
s1181xa,s20311a,0.0629
s1181xa,s21112a,0.0595
s1191xd,s61519d,0.0794
s1191xd,z4802,0.0555
s1191xd,z5689,0.076
s12000a,s12030a,0.0536
s12000a,s12111a,0.0577
s12000a,s14105a,0.0573
s12000a,s15101a,0.0549
s12000a,t84296a,0.0502
s12000d,s12110d,0.0901
s12000d,s12600d,0.053
s12000d,s22060d,0.0957
s12000d,s52502d,0.0557
s12030a,s12111a,0.1018
s12030a,s12300a,0.0585
s12030a,s24102a,0.0544
s12040a,s12100a,0.0604
s12040a,s129xxa,0.0712
s12040a,s15101a,0.0573
s12040a,s22028a,0.0661
s12040a,s22040a,0.0712
s12040a,s42111a,0.0547
s12090a,s12111a,0.0509
s12090a,s12290a,0.0536
s12090a,s12390a,0.0544
s12090a,s14105a,0.05
s12090a,s22061a,0.0544
s12090a,s24102a,0.0544
s12090a,s299xxa,0.0527
s12090a,s42115a,0.0536
s12100a,s12300a,0.0525
s12100a,s15101a,0.0784
s12100d,s12200d,0.1641
s12100d,s22019d,0.0566
s12101a,s134xxa,0.0526
s12101a,s15101a,0.0651
s12101a,s32021a,0.0637
s12101a,s36899a,0.0607
s12110d,s12190d,0.0686
s12110d,s12590d,0.075
s12110d,s134xxd,0.0665
s12110d,s22029d,0.052
s12110d,s32009d,0.052
s12110d,s42291d,0.0536
s12110d,s50311d,0.0707
s12111a,s22018a,0.056
s12190a,s12290a,0.2011
s12190a,s129xxa,0.0604
s12190d,s12200d,0.1372
s12190d,s12590d,0.0862
s12190d,s22019d,0.0865
s12190d,s22029d,0.0553
s12190d,s22039d,0.0614
s12190d,s22049d,0.0518
s12190d,s22069d,0.0739
s12190d,s22079d,0.1145
s12190d,s42291d,0.0573
s12190d,s8011xd,0.0593
s12190d,t40605d,0.0573
s12200a,s36114a,0.0588
s12200d,s12300d,0.4656
s12200d,s12400d,0.0926
s12200d,s12500d,0.1216
s12200d,s14104s,0.0645
s12200d,s22039d,0.0569
s12200d,s22049d,0.0981
s12200d,s22079d,0.1071
s12200d,s2220xd,0.0592
s12200d,s24102s,0.0854
s12200d,s271xxd,0.0587
s12200d,s27321d,0.0625
s12200d,s30810d,0.0645
s12200d,s32019d,0.0533
s12200d,s329xxd,0.0604
s12200d,s36116d,0.0707
s12200d,s50811d,0.0645
s12200d,t8133xa,0.052
s12201a,s12301a,0.4
s12201a,s140xxa,0.1
s12201a,s15101a,0.0608
s12201a,s22030a,0.0784
s12201a,s36112a,0.0894
s12290a,s12390a,0.3805
s12290a,s12690a,0.1553
s12290a,s143xxa,0.0555
s12290a,s22018a,0.0597
s12290a,s22028a,0.0698
s12290a,s22038a,0.067
s12290a,s42351a,0.0536
s12290a,s73015a,0.062
s12290a,s82121a,0.0951
s12300a,s14105a,0.0634
s12300d,s22049d,0.0509
s12300d,s22079d,0.056
s12300d,s27321d,0.0665
s12300d,s329xxd,0.0613
s12300d,s36116d,0.0767
s12300d,s42101d,0.0987
s12300d,s50811d,0.0689
s12300d,t8133xa,0.0542
s12301a,s12501a,0.075
s12301a,s22030a,0.0784
s12301a,s27892a,0.0525
s12301a,s36112a,0.0894
s12301a,s41011a,0.0822
s12390a,s12690a,0.105
s12390a,s143xxa,0.0564
s12390a,s22018a,0.0608
s12390a,s22028a,0.0717
s12390a,s22038a,0.0687
s12390a,s24102a,0.1
s12390a,s32491a,0.0659
s12390a,s37011a,0.0564
s12390a,s43014a,0.0508
s12390a,s53105a,0.1
s12390a,s82251b,0.0659
s12390a,s82831b,0.0659
s12390a,s82832b,0.0862
s12400a,s22029a,0.07
s12400a,s22039a,0.05
s12400d,s22049d,0.0799
s12400d,s32039d,0.0502
s12400d,s42101d,0.0784
s12400d,s4291xd,0.0508
s12400d,s52501d,0.0637
s12401a,s14125a,0.0862
s12401a,s20412a,0.0784
s12501a,s14109a,0.0665
s12501a,s15101a,0.1607
s12501a,s32041a,0.0606
s12501a,s72322a,0.0645
s12501a,s72431a,0.0645
s12501a,s92022a,0.075
s12501a,s92212a,0.0707
s12590a,s22040a,0.0566
s12590a,s22058a,0.1293
s12590a,s24102a,0.0632
s12590a,s32391a,0.0566
s12590a,s32392a,0.0539
s12590a,s46012a,0.0513
s12590a,s72112d,0.0632
s12590a,s82102a,0.0513
s12590a,s9001xa,0.0632
s12590a,t85638a,0.05
s12590d,s14106s,0.0905
s12590d,s272xxd,0.0894
s12590d,s32028d,0.0585
s12590d,s32110d,0.0951
s12590d,s36039d,0.0659
s12590d,s42291d,0.0608
s12590d,s82842d,0.0784
s12590d,t796xxd,0.0508
s12591a,s12690a,0.0502
s12591a,s12691a,0.1725
s12591a,s20411a,0.083
s12591a,s22010a,0.0862
s12591a,s22020a,0.083
s12591a,s22038a,0.0637
s12591a,s22048a,0.074
s12591a,s42142a,0.0614
s12591a,s52532a,0.0661
s12591a,s92354a,0.0799
s12600d,s22089d,0.0522
s12600d,s32049d,0.086
s12600d,s32059d,0.052
s12600d,s82202d,0.054
s12601a,s37042a,0.051
s12601a,s42001a,0.0579
s12601a,s42012a,0.051
s12601a,s62307a,0.0953
s12690a,s143xxa,0.0833
s12690a,s20312a,0.067
s12690a,s22010a,0.0525
s12690a,s22020a,0.0518
s12690a,s24102a,0.0525
s12690a,s42034a,0.0502
s12690a,s82121a,0.0525
s12690d,s14106s,0.0799
s12690d,s22070d,0.0799
s12690d,s225xxd,0.083
s12690d,s272xxd,0.0865
s12690d,s300xxd,0.0616
s12690d,s32028d,0.1107
s12690d,s32038d,0.0553
s12690d,s32048d,0.0769
s12690d,s32110d,0.083
s12690d,s36039d,0.0614
s12690d,s36113d,0.0686
s12690d,s52611d,0.0661
s12690d,t796xxd,0.0973
s12691a,s20419a,0.1
s12691a,s22020a,0.0951
s12691a,s22030a,0.0784
s12691a,s41119a,0.0608
s12691a,s42142a,0.0659
s12691a,s52209a,0.0951
s12691a,s52532a,0.0717
s12691a,s82842b,0.0862
s12691a,s92354a,0.0905
s12691a,s92422a,0.0951
s129xxa,s61216a,0.0712
s129xxa,s72421a,0.0784
s129xxa,s8991xa,0.0566
s129xxa,s91111a,0.0784
s129xxa,s92422a,0.076
s134xxa,s14109a,0.0698
s134xxa,s233xxa,0.1065
s134xxd,s14103s,0.0822
s134xxd,s52602d,0.0714
s134xxd,s92001d,0.0599
s140xxa,s143xxa,0.0564
s140xxa,s15101a,0.0608
s140xxa,s37032a,0.0508
s14103s,s14104s,0.1569
s14104s,s14106s,0.0736
s14104s,s14125a,0.0712
s14104s,s22039d,0.0584
s14104s,s22049d,0.05
s14104s,s22079d,0.0548
s14104s,s271xxd,0.0604
s14104s,s27321d,0.0645
s14109a,s15101a,0.056
s14109a,s52209a,0.0794
s14109a,s72309a,0.0794
s14109a,s82231a,0.0714
s14124a,s14125a,0.0862
s14124a,s61210a,0.0564
s14125a,s61011a,0.0502
s143xxa,s53105a,0.0564
s143xxa,s7000xa,0.0535
s15101a,s22028a,0.0523
s15101a,s22040a,0.0548
s15101a,s22061a,0.0608
s15101a,s27808a,0.0523
s15101a,s27892a,0.0866
s15101a,s35511a,0.0585
s15101a,s36409a,0.0597
s15101a,s43101a,0.0511
s15101a,s7290xa,0.0511
s15101a,s82145a,0.0573
s199xxa,s36029a,0.0689
s20219d,s32491d,0.0862
s20219d,s32599d,0.0862
s20219d,s40012d,0.0799
s20219d,s72301d,0.083
s20219d,s8012xd,0.0535
s20219d,s80811d,0.0593
s20311a,s20411a,0.097
s20312a,s22051a,0.0791
s20312a,s52302a,0.0689
s20312a,s70212a,0.067
s20319a,s36893a,0.0523
s20319a,s52132a,0.0608
s20319a,s73015a,0.0608
s20411a,s20412a,0.3801
s20411a,s30810a,0.0709
s20411a,s30811a,0.0507
s20411a,s40211a,0.0653
s20411a,s40212a,0.0625
s20411a,s41101a,0.083
s20411a,s42115a,0.0909
s20411a,s51801a,0.083
s20411a,s52022b,0.083
s20411a,s61401a,0.0869
s20411a,s81001a,0.067
s20411a,s81002a,0.0909
s20412a,s30810a,0.0879
s20412a,s40212a,0.0618
s20412a,s52022b,0.0712
s20412a,s52201b,0.076
s20412a,s62617a,0.0736
s20419a,s381xxa,0.0717
s20419a,s52201b,0.0951
s20419a,s52501b,0.0862
s20419a,s62337a,0.0608
s20419a,s82842b,0.0862
s21111a,s21119a,0.0769
s21111a,s22051a,0.083
s21111a,s22061a,0.0862
s21111a,s31010a,0.0769
s21111a,s31111a,0.0769
s21111a,s36113a,0.0547
s21112a,s21212a,0.0841
s21112a,s27331a,0.0595
s21112a,s5402xa,0.086
s21119a,s21212a,0.0769
s21119a,s36439a,0.0661
s21119a,s37032a,0.0973
s21119a,s91012a,0.0661
s21212a,s31010a,0.0769
s21212a,s36030a,0.0721
s21212a,s3633xa,0.0637
s21212a,s36531a,0.0593
s21212a,s71112a,0.0658
s21312a,s31111a,0.0686
s21312a,t391x4a,0.0728
s22010a,s52202b,0.0822
s22010a,s52532a,0.0717
s22010a,s52572b,0.0905
s22018a,s22051a,0.0597
s22018a,s22061a,0.0608
s22018a,s32031a,0.0523
s22018a,s42115a,0.0597
s22018a,s43101a,0.0511
s22019d,s22079d,0.0772
s22019d,s32059d,0.0678
s22019d,s61402d,0.0894
s22019d,s7012xd,0.082
s22020a,s52202b,0.0794
s22020a,s52532a,0.0698
s22020a,s52572b,0.0869
s22028a,s24102a,0.0717
s22028a,s3022xa,0.0509
s22028a,s32121a,0.0642
s22028a,s32421a,0.0539
s22028a,s42115a,0.0698
s22028a,s52601a,0.0571
s22028a,s60212a,0.0624
s22028a,s6421xa,0.0717
s22028a,s83242a,0.0717
s22028a,s9002xa,0.0571
s22029d,s24102s,0.0777
s22029d,s27329d,0.0698
s22029d,s322xxd,0.0585
s22029d,s32302d,0.0564
s22029d,s40811d,0.0575
s22029d,s40812d,0.052
s22029d,s50311d,0.0564
s22029d,s52611d,0.0509
s22029d,s5291xd,0.0564
s22029d,s61402d,0.117
s22029d,s62102d,0.0575
s22029d,s7012xd,0.1017
s22029d,s72301d,0.0575
s22029d,s72351d,0.0585
s22029d,s8261xd,0.0542
s22029d,s82831d,0.0728
s22029d,s82842d,0.0531
s22030a,s22048a,0.0689
s22030a,s32040a,0.0604
s22030a,s32121a,0.0689
s22030a,s32492a,0.076
s22030a,s37031a,0.0515
s22030a,s52202b,0.0689
s22030a,s52572b,0.0736
s22030a,s6421xa,0.0784
s22030a,s83242a,0.0784
s22038a,s32421a,0.0526
s22038a,s42142a,0.054
s22038a,s92354a,0.0654
s22038a,s93324a,0.0604
s22039a,s24102a,0.0945
s22039a,s36031a,0.0596
s22039d,s22050d,0.0659
s22039d,s271xxd,0.054
s22039d,s32302d,0.0629
s22039d,s52611d,0.0555
s22039d,s60512d,0.0614
s22039d,s61402d,0.1317
s22039d,s62102d,0.0644
s22039d,s7002xd,0.0644
s22039d,s7012xd,0.1109
s22039d,s72351d,0.0659
s22039d,t8149xd,0.0513
s22040a,s32040a,0.0604
s22040a,s32492a,0.076
s22040a,s42111a,0.0542
s22048a,s24102a,0.0822
s22048a,s32121a,0.0714
s22048a,s37031a,0.0525
s22048a,s42142a,0.0599
s22048a,s6421xa,0.0822
s22048a,s73015a,0.0579
s22048a,s83242a,0.0822
s22048a,s83411a,0.0665
s22048a,s83511a,0.0689
s22048a,s92354a,0.0767
s22049a,s24102a,0.0645
s22049d,s22050d,0.0544
s22049d,s2231xd,0.0518
s22049d,s2243xd,0.0837
s22049d,s24102s,0.0751
s22049d,s271xxd,0.0943
s22049d,s272xxd,0.0736
s22049d,s27321d,0.0981
s22049d,s32059d,0.0751
s22049d,s32119d,0.0509
s22049d,s322xxd,0.0544
s22049d,s40811d,0.0536
s22049d,s42101d,0.1224
s22049d,s60512d,0.0518
s22049d,s62102d,0.0536
s22049d,s72111d,0.0509
s22050d,s51011d,0.0687
s22050d,s52201d,0.075
s22050d,s60512d,0.0862
s22050d,s72092d,0.0784
s22050d,s72301d,0.0951
s22050d,s72401d,0.0922
s22050d,s82892d,0.0687
s22050d,s92001d,0.0659
s22050d,z4803,0.0508
s22051a,s62337a,0.0597
s22051a,s92251a,0.067
s22058a,s24102a,0.1015
s22058a,s53105a,0.0508
s22058a,s62111a,0.0508
s22058a,s9001xa,0.0508
s22059d,s225xxd,0.0501
s22059d,s42002d,0.0593
s22059d,s42031d,0.0508
s22059d,s62102d,0.0501
s22060a,s32030a,0.0689
s22060a,s52122a,0.0615
s22060d,s36039d,0.0629
s22060d,s52201d,0.0707
s22060d,s72401d,0.0901
s22060d,s92001d,0.0629
s22061a,s37031a,0.0564
s22061a,s42115a,0.0951
s22061a,s7290xa,0.0687
s22068a,s3219xa,0.0523
s22068a,s6722xa,0.0735
s22069d,s271xxd,0.1054
s22069d,s272xxd,0.0604
s22069d,s32049d,0.0956
s22069d,s36116d,0.0745
s22070d,s32020d,0.0767
s22070d,s52201d,0.0707
s22070d,s72092d,0.0736
s22070d,s72401d,0.0901
s22070d,s92001d,0.0629
s22078a,s42142a,0.0652
s22078a,s6722xa,0.0658
s22079d,s271xxd,0.2045
s22079d,s27322d,0.056
s22079d,s32119d,0.056
s22079d,s36116d,0.0585
s22079d,s92352d,0.0548
s22080a,s32038a,0.0555
s22080a,s32048a,0.0727
s22080a,s32301a,0.0611
s22081a,s381xxa,0.06
s22088a,s32041a,0.0508
s22088d,s24104s,0.0667
s22088d,s27329d,0.0761
s22088d,s32028d,0.1062
s22088d,s32501d,0.0566
s22088d,s32591d,0.0513
s22088d,s42291d,0.1096
s22088d,s52201d,0.0645
s22088d,s8011xd,0.0566
s22088d,t40605d,0.0548
s22089d,s2249xd,0.0565
s2220xd,s42301d,0.0528
s2231xd,s272xxd,0.0738
s2231xd,s32511d,0.079
s2232xd,s272xxd,0.0832
s2232xd,s32810d,0.0764
s2232xd,s82141d,0.0525
s2239xd,s32599d,0.0687
s2239xd,s36039d,0.054
s2243xd,s32028d,0.1179
s2243xd,s32038d,0.1011
s2243xd,s32048d,0.069
s2243xd,s32302d,0.0518
s2249xd,s27329d,0.0588
s225xxa,s36031a,0.0726
s225xxd,s27329d,0.0791
s225xxd,s42002d,0.1023
s225xxd,s52611d,0.0698
s225xxd,s82841d,0.0575
s225xxd,t796xxd,0.0501
s24102a,s299xxa,0.0905
s24102a,s37011a,0.0564
s24102a,s43014a,0.0508
s24102a,s52601a,0.0687
s24102a,t8112xa,0.0525
s24102s,s27321d,0.0854
s24103s,s32810d,0.0566
s24103s,s51002d,0.0982
s24103s,s81802d,0.0663
s24103s,s82841d,0.0812
s24104s,s32028d,0.0531
s24104s,t83030a,0.05
s24104s,z438,0.1333
s24104s,z9350,0.0515
s2691xa,s27808a,0.0523
s2691xa,s35512a,0.0608
s2691xa,s36438a,0.1185
s2691xa,s36898a,0.0548
s2691xa,s37031a,0.0908
s2691xa,s62307a,0.0536
s2691xa,s62336a,0.0608
s2691xa,s92312a,0.0573
s2691xa,t79a3xa,0.0585
s270xxd,s32038d,0.0518
s270xxd,s7002xd,0.0552
s270xxd,s72302d,0.0829
s270xxd,s72351d,0.0555
s271xxd,s32010d,0.0658
s271xxd,s32019d,0.0707
s271xxd,s32020d,0.124
s271xxd,s32029d,0.0667
s271xxd,s32030d,0.0687
s271xxd,s32039d,0.0532
s271xxd,s32040d,0.0571
s271xxd,s32049d,0.0562
s271xxd,s322xxd,0.0687
s271xxd,s32302d,0.0654
s271xxd,s42031d,0.0687
s271xxd,s50312d,0.067
s271xxd,s51002d,0.0687
s271xxd,s92352d,0.0604
s272xxd,s32009d,0.076
s272xxd,s42301d,0.0678
s272xxd,s51011d,0.0808
s272xxd,s82831d,0.0645
s272xxd,z5189,0.0584
s27321d,s32119d,0.0665
s27321d,s3219xd,0.0718
s27321d,s40811d,0.0728
s27321d,s40812d,0.0625
s27321d,s42031d,0.075
s27321d,s50312d,0.0728
s27321d,s52611d,0.0606
s27321d,s82401e,0.075
s27321d,s82841d,0.052
s27322d,s32018d,0.0769
s27322d,s32028d,0.1085
s27322d,s32038d,0.0542
s27322d,s32048d,0.074
s27322d,s50811d,0.0689
s27322d,s50812d,0.0689
s27322d,s60511d,0.0689
s27322d,s60512d,0.074
s27322d,s72301d,0.0794
s27322d,s72302d,0.0794
s27322d,s80811d,0.0579
s27322d,s82002d,0.0525
s27322d,s82201e,0.0794
s27322d,s82401e,0.0822
s27322d,s8261xd,0.0714
s27322d,s82842d,0.0689
s27329d,s32038d,0.0698
s27329d,s32810d,0.0523
s27329d,s36116d,0.0784
s27329d,s41102d,0.0798
s27329d,s42291d,0.0708
s27329d,s52502d,0.0516
s27331a,s36115a,0.0614
s27331a,s3633xa,0.0703
s27803a,s31111a,0.0535
s27803a,s31139a,0.0515
s27803a,s32411a,0.0545
s27803a,s35512a,0.0564
s27803a,s36039a,0.1167
s27803a,s36113a,0.1285
s27803a,s3633xa,0.1937
s27803a,s36530a,0.0555
s27803a,s41101a,0.0535
