Source,Target,Weight20192,Weight20201,Weight20202
c6921,c6922,0.7194,0.6364,
c6921,h5000,0.0894,0.062,
c6922,h5000,0.0943,0.062,
c710,c715,0.0625,,
c710,h918x2,0.0665,,
c711,g40009,0.0631,0.0276,0.0307
c711,g40109,0.0503,0.0475,0.0498
c711,z483,0.0757,0.0456,0.0274
c712,g40009,0.0601,0.0473,0.0265
c713,g40009,0.0759,0.0147,0.0312
c714,h53451,0.051,,
c714,i00,0.068,,0.068
c715,c753,0.0707,,
c715,h5501,0.0686,,
c715,i82b19,0.0707,,
c715,n911,0.0707,,
c715,q130,0.0625,,
c716,h906,0.0808,,
c717,g131,0.0606,,
c717,g914,0.0526,0.0261,0.0218
c717,h4920,0.0509,,
c717,h4922,0.06,0.0854,
c717,r488,0.0523,,
c718,f688,0.0509,,
c718,g9612,0.0545,,
c718,h53451,0.0816,,
c718,t8141xd,0.0509,,
c719,g40009,0.062,0.0229,0.0323
c719,g935,0.0606,0.0268,0.0328
c719,g936,0.0763,0.0355,0.0446
c719,z483,0.0655,0.0633,0.07200000000000001
c720,d480,0.0833,,
c720,m8458xd,0.0851,,
c720,r201,0.0606,,
c73,c770,0.1237,0.1585,0.0986
c7490,c7952,0.1341,0.2046,0.1849
c7490,c800,0.0651,0.1075,0.0545
c7490,e2839,0.0616,,
c7490,z5112,0.0819,0.0171,0.0449
c7490,z8043,0.1079,,
c753,h5501,0.0799,,
c753,i82b19,0.0833,,
c753,n911,0.0833,,
c753,q130,0.0707,,
c760,c770,0.0619,0.0206,0.015
c761,i82c13,0.0645,,
c761,k251,0.0569,,
c768,q8502,0.068,,
c770,c7989,0.07400000000000001,0.0704,0.0768
c770,i898,0.0547,0.0054,0.0101
c770,j3801,0.0502,0.0262,0.0196
c771,c772,0.0589,0.0429,0.0468
c771,c7801,0.0672,0.0691,0.0486
c771,c7802,0.0581,0.0596,0.0658
c771,c781,0.0558,0.0347,0.038
c771,c782,0.0524,0.07,0.0496
c771,c7971,0.0581,0.0478,0.0404
c771,c7972,0.0821,0.0581,0.0536
c771,c7989,0.0522,0.0237,0.0378
c771,m8458xa,0.0501,0.0274,0.0399
c772,c775,0.0542,0.0573,0.0421
c772,c7801,0.0611,0.0459,0.0589
c772,c7802,0.0608,0.0458,0.053
c772,c786,0.0847,0.0881,0.086
c772,c787,0.065,0.0497,0.0628
c772,c7972,0.0557,0.0449,0.0179
c772,g893,0.0558,0.0392,0.037000000000000005
c773,z1501,0.0568,,0.0322
c773,z170,0.1258,0.1021,0.1182
c773,z171,0.1032,0.0952,0.0824
c774,n35819,0.0581,,
c775,c785,0.05,0.0284,0.0551
c775,c7982,0.0784,0.08800000000000001,0.0754
c778,c7971,0.0711,0.0197,0.0201
c779,c7800,0.0594,0.0581,0.0598
c779,c7801,0.0506,0.0426,0.0615
c779,c7802,0.0514,0.0385,0.0573
c779,c786,0.0514,0.034,0.0283
c779,c787,0.0606,0.0449,0.0561
c779,c7951,0.0509,0.0513,0.0523
c7800,c786,0.0724,0.0796,0.0741
c7800,c787,0.2086,0.2019,0.1916
c7800,c7931,0.1408,0.1483,0.1295
c7800,c7951,0.1529,0.1469,0.154
c7800,c7989,0.0579,0.0614,0.0614
c7800,d630,0.0768,0.0758,0.0746
c7800,d6481,0.0588,0.057,0.049
c7800,g893,0.1293,0.1116,0.1161
c7800,j910,0.0751,0.0629,0.0651
c7800,t451x5a,0.0633,0.0571,0.0541
c7800,z9221,0.064,0.0501,0.0521
c7800,z923,0.051,0.0436,0.0413
c7801,c7802,0.6962,0.6745,0.7125
c7801,c786,0.0643,0.0672,0.0713
c7801,c787,0.1134,0.1043,0.1178
c7801,c7931,0.0874,0.0827,0.0893
c7801,c7951,0.0838,0.0806,0.0922
c7801,c7972,0.0567,0.0343,0.0398
c7801,c7989,0.0745,0.0913,0.0976
c7801,d630,0.0591,0.0562,0.0594
c7801,g893,0.0903,0.0848,0.075
c7801,j910,0.0957,0.0924,0.0726
c7802,c786,0.0598,0.0575,0.0675
c7802,c787,0.0959,0.0959,0.1053
c7802,c7931,0.0737,0.0887,0.0796
c7802,c7951,0.0776,0.0794,0.0846
c7802,c7972,0.0653,0.0408,0.0437
c7802,c7989,0.0684,0.0925,0.0845
c7802,c801,0.0522,0.0299,0.0344
c7802,d630,0.0527,0.0476,0.051
c7802,g893,0.0803,0.0762,0.069
c7802,j910,0.0867,0.0777,0.0684
c781,c7971,0.0521,0.055,0.0455
c782,j910,0.0842,0.0801,0.079
c7839,c792,0.0626,,0.0215
c7839,g40801,0.0525,,
c7839,g518,0.0518,,
c7839,i82a13,0.0525,,
c784,c785,0.1046,0.1534,0.0998
c784,c7889,0.0612,0.0824,0.1276
c784,c7982,0.0549,0.0347,0.0299
c785,c786,0.087,0.09300000000000001,0.0832
c785,c7889,0.073,0.0619,0.0303
c785,c7911,0.0706,0.0683,0.1025
c785,c7982,0.1157,0.1026,0.154
c786,c787,0.1291,0.1444,0.1584
c786,c7989,0.0835,0.069,0.0782
c786,d630,0.0874,0.0805,0.0635
c786,d6481,0.0563,0.0414,0.0543
c786,g893,0.111,0.1249,0.1065
c786,j910,0.0828,0.0698,0.0816
c786,r180,0.2175,0.262,0.2566
c786,r188,0.0593,0.0627,0.0579
c786,t451x5a,0.0514,0.0444,0.0495
c786,z8543,0.0666,0.0495,0.0631
c786,z9221,0.05,0.0504,0.0514
c787,c7889,0.0511,0.0513,0.0534
c787,c7931,0.1197,0.1244,0.1086
c787,c7951,0.262,0.2423,0.2451
c787,c7989,0.0581,0.055999999999999994,0.0622
c787,d61810,0.0548,0.0649,0.0535
c787,d630,0.1476,0.128,0.1218
c787,d6481,0.0646,0.0616,0.0547
c787,e43,0.0717,0.0655,0.0588
c787,g893,0.2009,0.1899,0.1796
c787,j910,0.1015,0.0764,0.0765
c787,k831,0.0634,0.0795,0.0718
c787,r180,0.086,0.0912,0.0811
c787,r188,0.0701,0.0684,0.0664
c787,r627,0.0505,0.0445,0.0546
c787,r64,0.062,0.0656,0.0574
c787,t451x5a,0.1085,0.1143,0.1046
c787,z515,0.0971,0.0863,0.07
c787,z66,0.0505,0.0452,0.0397
c787,z9221,0.1073,0.1017,0.0971
c787,z923,0.0689,0.0674,0.0635
c7889,c7970,0.0588,0.0276,0.0222
c7889,c7972,0.0525,0.048,0.0405
c7900,e896,0.07400000000000001,,
c7900,z189,0.0508,,
c7901,c7902,0.3157,0.3786,0.1886
c7901,c7971,0.0527,0.021,0.0315
c7911,c7919,0.1179,,0.1145
c7911,c7982,0.1264,0.0993,0.1145
c7919,c7982,0.0856,0.0334,0.0266
c7931,c7951,0.1655,0.16399999999999998,0.1791
c7931,d630,0.0611,0.0522,0.0678
c7931,g893,0.0856,0.0805,0.0779
c7931,g935,0.0649,0.0691,0.062
c7931,g936,0.1895,0.1661,0.1737
c7931,j910,0.0518,0.07,0.0697
c7931,t451x5a,0.0516,0.0582,0.049
c7931,z9221,0.0702,0.0632,0.0648
c7931,z923,0.0941,0.0818,0.0844
c7932,i621,0.0515,,
c7932,i82c22,0.0525,,
c7949,g9519,0.0509,0.0356,0.0508
c7949,g9529,0.1032,0.1144,0.1362
c7951,c7989,0.06,0.0593,0.0733
c7951,d61810,0.0601,0.0646,0.0607
c7951,d630,0.1317,0.1204,0.134
c7951,d6481,0.0639,0.0696,0.0545
c7951,e43,0.0636,0.0604,0.0523
c7951,e8352,0.0628,0.0663,0.0691
c7951,g893,0.2523,0.22699999999999998,0.2317
c7951,j910,0.1139,0.10300000000000001,0.1046
c7951,m8458xa,0.0714,0.0645,0.0647
c7951,r64,0.0522,0.0538,0.0486
c7951,t451x5a,0.11699999999999999,0.1156,0.0985
c7951,z170,0.0528,0.044000000000000004,0.0413
c7951,z515,0.0981,0.0875,0.066
c7951,z66,0.0577,0.0483,0.0387
c7951,z853,0.0569,0.0533,0.0538
c7951,z9221,0.1036,0.1045,0.1078
c7951,z923,0.1327,0.1284,0.1163
c7960,d611,0.0767,,
c7960,d749,0.0767,,
c7960,m84551a,0.0509,,
c7960,n895,0.0689,,
c7960,s72321a,0.07400000000000001,,
c7961,c7962,0.5357,0.5854,0.6775
c7961,c7982,0.0662,0.157,0.094
c7962,c7982,0.0994,0.113,0.0967
c7971,c7972,0.4059,0.4833,0.5339
c7982,c7989,0.054000000000000006,0.0249,0.0475
c7989,g893,0.0725,0.0718,0.0888
c7989,j910,0.0556,0.0485,0.057
c7a090,c7b02,0.1034,0.2253,0.052000000000000005
c7a090,c7b09,0.1687,0.0625,0.075
c7a090,e248,0.1342,,
c7a1,c7a8,0.0622,0.0085,0.0623
c7a1,c7b02,0.0987,,0.0206
c7a1,c7b8,0.1537,0.2482,0.2634
c7a8,c7b02,0.087,0.0526,0.0579
c7a8,c7b8,0.2767,0.3634,0.3081
c7b02,c7b09,0.1336,0.1802,0.1756
c7b02,c7b8,0.0986,,
c7b02,e340,0.0689,0.1196,0.1737
c7b09,e248,0.1569,,
c7b09,j702,0.0645,,
c7b09,k36,0.0548,,
c7b09,k56691,0.0566,,
c7b09,z85060,0.076,,
c802,m4808,0.0869,,
c802,t8649,0.0865,0.0215,
c802,t86818,0.0532,0.0693,
c802,z4823,0.0518,0.0422,
c8110,m6259,0.0667,,
c8110,t8189xd,0.0689,,
c8118,r232,0.0588,,
c8300,t7849xa,0.0566,,
c8318,k5130,0.0536,,
c8318,s00532a,0.067,,
c8319,n448,0.0767,,
c8319,t433x5a,0.0629,,
c8319,z5112,0.0511,,
c8330,d6481,0.0622,0.04,0.0515
c8330,z5111,0.1176,0.0865,0.0901
c8332,c8335,0.1212,,
c8332,g372,0.0698,,
c8333,c8339,0.0532,0.0296,0.0163
c8333,l111,0.0624,,
c8338,z7689,0.1205,,
c8339,d47z1,0.0621,0.0375,0.0327
c8339,z5111,0.0645,0.0935,0.1096
c8440,g003,0.0579,,
c8440,n50812,0.0653,,
c84a0,m11232,0.0951,,
c84a0,m47894,0.075,,
c84a0,s29012a,0.075,,
c8512,i97621,0.0545,,
c8512,k1232,0.0869,,
c8515,c8519,0.0597,,
c8519,c91z0,0.0523,,
c8519,j1108,0.0536,,
c8580,c91z0,0.068,,
c8580,e801,0.0707,,
c8580,h4911,0.0799,,
c8580,j0110,0.0767,,
c8580,n99842,0.0833,,
c8589,d47z1,0.1088,0.07400000000000001,0.0288
c9000,d61810,0.0869,0.0873,0.0816
c9000,d630,0.0755,0.0575,0.0511
c9000,r5081,0.0598,0.0562,0.0477
c9000,t451x5a,0.0675,0.0666,0.0616
c9000,z9484,0.1124,0.1432,0.1081
c9001,z9481,0.0604,0.0617,0.0406
c9001,z9484,0.0853,0.0948,0.0694
c9002,m84522a,0.0634,,
c9002,z5112,0.0502,0.0502,0.0901
c9002,z9484,0.0814,0.1205,0.0985
c9030,m89551,0.0501,,
c9100,d61810,0.1064,0.1291,0.1559
c9100,d6481,0.0759,0.0784,0.0783
c9100,d701,0.0559,0.0552,0.0588
c9100,d709,0.0571,0.0558,0.0824
c9100,e883,0.0569,0.0258,0.0581
c9100,g620,0.0833,0.0561,0.0864
c9100,k1230,0.0531,0.0381,0.0293
c9100,k1231,0.0518,0.0375,0.0195
c9100,q998,0.0623,0.036000000000000004,0.037000000000000005
c9100,r5081,0.0885,0.0962,0.1084
c9100,t451x5a,0.0552,0.0682,0.0841
c9100,z5111,0.1254,0.1734,0.1829
c9101,d89811,0.0731,0.0505,0.0804
c9101,z9481,0.0625,0.0398,0.0733
c9101,z9484,0.0579,0.0147,0.0401
c9102,z5112,0.1113,0.1056,0.1477
c9102,z9484,0.0529,0.0272,0.0244
c9110,d801,0.0687,0.0586,0.0696
c9112,d599,0.0587,0.0472,
c9140,h00016,0.0625,,
c9140,t504x5a,0.0536,,0.0425
c9150,c91z0,0.068,,
c9150,k9281,0.0767,,0.0799
c91z0,j1108,0.0606,,
c91z0,m719,0.0555,,
c9200,d61810,0.1117,0.1265,0.1227
c9200,d709,0.065,0.0597,0.0576
c9200,e883,0.0595,0.0634,0.0552
c9200,r5081,0.1166,0.109,0.1238
c9200,t451x5a,0.0592,0.0616,0.0689
c9200,t865,0.0502,0.0248,0.0189
c9201,d89810,0.057999999999999996,0.016,0.0313
c9201,d89811,0.1077,0.1034,0.1851
c9201,d89813,0.0725,0.0804,0.0684
c9201,k1231,0.057999999999999996,0.0327,0.0383
c9201,t8609,0.0752,0.0322,0.0498
c9201,t865,0.0898,0.0999,0.1439
c9201,z9481,0.0536,0.0435,0.0471
c9202,c9230,0.0835,0.0184,
c9202,d89810,0.0602,0.0524,
c9202,d89812,0.0968,,0.0153
c9202,d89813,0.0528,0.06,0.0978
c9202,t865,0.1001,0.1135,0.1057
c9230,c92a0,0.1145,,
c9230,d46c,0.0511,,
c9230,m90551,0.055999999999999994,,
c9230,m90552,0.0597,,
c9230,n895,0.0548,,
c9240,f989,0.0904,,
c9250,g8100,0.0531,,
c9250,i612,0.052000000000000005,,
c9251,d89813,0.053,,
c9251,l738,0.0527,,
c9251,m061,0.0905,,
c9251,t865,0.0533,,
c92a0,d46c,0.0637,,
c92a0,l292,0.083,,
c92a0,l928,0.0661,,
c92a0,m315,0.0712,,
c92a0,q9389,0.0841,,
c92a0,r232,0.0661,,
c92a0,t504x5a,0.0573,,
c9300,k643,0.0661,,
c9310,z9002,0.0719,,
c946,d471,0.0873,0.0163,0.0756
c9510,n738,0.0712,,
c9510,s82841d,0.0614,,
c9591,i32,0.0511,,
c9591,n022,0.0536,,
c966,d241,0.083,,
c966,k421,0.083,,
c966,m301,0.0501,,
d0511,d0512,0.2035,0.0624,0.0459
d0511,h40009,0.0531,,
d0511,m85851,0.0542,,
d069,o10013,0.05,,
d069,o3443,0.064,0.035,0.0893
d069,o9a12,0.1843,0.0909,0.0535
d110,d134,0.052000000000000005,,
d110,l720,0.0552,,
d120,d122,0.1633,0.1678,0.1507
d120,d123,0.1255,0.1624,0.213
d120,d124,0.1306,0.1278,0.1459
d120,d125,0.0933,0.0902,0.1088
d122,d123,0.2845,0.2644,0.2276
d122,d124,0.2062,0.1705,0.1591
d122,d125,0.1868,0.2292,0.1112
d122,k5731,0.055,0.0215,0.0207
d122,k621,0.0624,0.0451,0.0397
d122,k640,0.0653,0.0454,0.0243
d122,k641,0.0619,0.057999999999999996,0.0193
d123,d124,0.1971,0.1906,0.2482
d123,d125,0.2109,0.2544,0.209
d123,k621,0.0668,0.0455,0.0686
d123,k641,0.0542,0.0293,0.0199
d124,d125,0.2118,0.1712,0.1704
d124,d127,0.0776,0.0185,0.0961
d124,k641,0.0763,0.0194,0.0076
d125,d127,0.0775,0.0811,0.0675
d125,k640,0.0732,0.0497,0.0272
d125,k641,0.07,0.0244,0.0146
d126,q221,0.0613,,0.0166
d126,q9388,0.0673,,
d132,d135,0.1174,0.1176,
d132,d72822,0.0637,,
d132,t8172xa,0.0511,,
d134,d6941,0.0564,,
d134,e2839,0.052000000000000005,,
d134,f930,0.0531,,
d134,m158,0.0585,,
d134,n649,0.0542,,
d134,s8001xd,0.0553,,
d151,g40822,0.0603,,
d151,q851,0.0988,0.1005,0.0214
d164,d170,0.0654,,
d169,s199xxa,0.0553,,
d170,d1724,0.0687,,
d170,d6941,0.0654,,
d170,f930,0.0604,,
d170,m456,0.0571,,
d171,l03019,0.0502,,
d1724,l7633,0.0632,,
d176,e881,0.0509,,
d176,k4030,0.0822,0.0422,0.0888
d176,k4130,0.0833,,
d1779,q057,0.0868,,0.0418
d1779,q068,0.1073,,0.0677
d1801,h35113,0.051,0.0173,0.0121
d1801,p0732,0.0749,0.0301,
d219,o368190,0.0661,,
d219,z86001,0.0501,,
d2239,d224,0.1472,,
d2239,n6002,0.0784,,
d2239,q825,0.0543,,0.0359
d224,l738,0.0527,,
d224,p760,0.0564,,
d225,l729,0.0515,,
d225,p923,0.0566,,0.0484
d225,q51818,0.0689,,
d225,q833,0.076,,
d229,m6740,0.0661,,
d229,n08,0.0502,,
d229,p548,0.0637,,
d229,q052,0.0686,,
d250,d251,0.1424,0.0887,0.1279
d250,d252,0.114,0.0961,0.1093
d251,d252,0.2219,0.1652,0.1452
d251,n838,0.0543,0.0058,0.0368
d251,n920,0.0665,0.0519,0.0253
d251,o3413,0.0916,0.0989,0.0773
d252,n800,0.059000000000000004,0.01,0.0794
d252,o3413,0.23399999999999999,0.2154,0.2252
d259,n736,0.0819,0.0482,0.0599
d259,n920,0.1759,0.1386,0.1642
d259,n938,0.0591,0.040999999999999995,0.048
d259,n939,0.0743,0.0508,0.0681
d259,o3413,0.3208,0.3688,0.3857
d270,d271,0.1158,0.1119,0.1871
d270,n83511,0.0564,0.109,0.0381
d271,n83512,0.0592,,
d271,o3483,0.0887,0.0469,0.0411
d280,o3473,0.0644,,
d280,r87810,0.0501,,
d291,t83030a,0.0687,,
d3001,d4101,0.0661,,
d3001,j952,0.0799,,
d320,g935,0.0508,0.0602,0.054000000000000006
d321,d3610,0.0866,0.0376,
d321,d480,0.051,,
d332,s61252a,0.0564,,
d333,h9041,0.1466,0.1068,0.2126
d333,h9042,0.1873,0.1381,0.1252
d3501,d3502,0.182,0.1894,0.1683
d351,e210,0.1345,0.1304,0.1381
d352,e230,0.054000000000000006,0.0552,0.0812
d352,e232,0.0671,0.0588,0.0467
d352,e236,0.0578,0.0489,0.0686
d352,h4742,0.1412,0.1099,0.0644
d352,j342,0.1292,0.0955,0.1123
d3610,l89101,0.0548,,
d378,h44001,0.0736,,
d381,d480,0.0869,,
d381,i6622,0.076,,
d414,q791,0.0632,,
d414,s3723xa,0.0784,,
d414,z87438,0.0659,,
d430,q048,0.0648,,
d444,s72401d,0.0614,,
d444,z9489,0.0712,,
d446,i658,0.0687,,
d45,d7581,0.0765,0.0209,0.0732
d464,d72822,0.1107,,
d464,i70293,0.0564,,
d464,i83891,0.0564,,
d469,d61818,0.0687,0.0631,0.0579
d469,r5081,0.0594,0.0545,0.0625
d46c,r5084,0.0637,,
d46z,h05011,0.0615,,
d46z,q928,0.0537,0.0272,
d46z,t8609,0.0562,,0.0425
d47z1,t86298,0.1216,0.0263,0.1824
d480,m0230,0.0707,,
d480,m84552a,0.0629,,
d49512,h10029,0.0566,,
d49512,n3943,0.0526,,
d496,z483,0.053,0.0329,0.0272
d4989,k9412,0.0548,,
d4989,m25371,0.0573,,
d4989,m5413,0.0585,,
d4989,n144,0.0585,,
d499,g130,0.0728,,
d499,g131,0.0728,,
d500,k921,0.0558,0.0511,0.0647
d500,k922,0.0736,0.07,0.0618
d500,n920,0.0647,0.0623,0.0725
d509,d62,0.0527,0.057999999999999996,0.057
d509,d638,0.0742,0.0713,0.0747
d509,e1122,0.0553,0.0606,0.0624
d509,e43,0.0539,0.0463,0.0503
d509,e8342,0.0681,0.064,0.0642
d509,e871,0.0621,0.0651,0.0606
d509,e872,0.0556,0.057999999999999996,0.0576
d509,e876,0.0632,0.0675,0.0622
d509,i110,0.05,0.0529,0.0515
d509,i129,0.0537,0.0547,0.0539
d509,i130,0.0532,0.0582,0.0604
d509,i2720,0.0511,0.0559,0.0529
d509,i480,0.0524,0.0492,0.0487
d509,j189,0.0502,0.0442,0.0449
d509,k449,0.0602,0.0591,0.0604
d509,n179,0.0586,0.0612,0.0608
d509,o9902,0.0566,0.0596,0.0682
d509,z681,0.0502,0.0465,0.0463
d509,z7901,0.0501,0.0492,0.0509
d513,m859,0.0527,,
d539,d61818,0.0555,0.0468,0.0529
d539,d684,0.0681,0.0618,0.0799
d539,d6959,0.0699,0.0624,0.0762
d539,d696,0.0563,0.0501,0.0562
d539,k7031,0.0844,0.0847,0.1077
d539,k7290,0.0518,0.0604,0.0701
d539,k766,0.0762,0.0775,0.1001
d561,m85851,0.0667,,
d561,m85852,0.0682,,
d5700,d730,0.1456,0.0831,0.0521
d5700,e83111,0.0996,0.1573,0.1269
d5700,m879,0.0516,0.0757,0.0611
d5700,q8901,0.0695,0.0629,0.0762
d5700,z832,0.1499,0.1236,0.1227
d5701,d730,0.09,0.0836,
d5701,h6090,0.0764,,
d571,d730,0.1032,0.0736,0.0387
d571,i675,0.0549,0.0229,0.0224
d57219,d730,0.1454,0.0902,0.0571
d5740,j1089,0.0822,,
d57419,d75a,0.1213,,
d57419,e83111,0.0502,0.0176,
d593,d594,0.067,0.1767,0.1561
d593,m311,0.1238,0.1813,0.1118
d594,h3561,0.051,,
d61810,d630,0.0552,0.0501,0.0585
d61810,d709,0.1622,0.1377,0.1861
d61810,g620,0.0624,0.046,0.0467
d61810,g893,0.0911,0.0952,0.0822
d61810,k1230,0.0732,0.0692,0.06
d61810,k1231,0.0834,0.0718,0.0702
d61810,k521,0.0843,0.0646,0.08
d61810,r5081,0.3142,0.3013,0.3162
d61810,t451x5a,0.4138,0.4138,0.4588
d61810,z5111,0.1352,0.1453,0.1444
d61810,z9484,0.0744,0.0609,0.0845
d61810,z95828,0.0543,0.053,0.0575
d61811,t375x5a,0.0712,0.0395,
d61818,d638,0.0505,0.0457,0.0432
d61818,d684,0.0884,0.0896,0.0864
d61818,d689,0.0643,0.0635,0.0588
d61818,d6959,0.0868,0.0861,0.0803
d61818,e43,0.0527,0.0545,0.0515
d61818,e46,0.0523,0.0373,0.0355
d61818,i8510,0.0607,0.0697,0.0815
d61818,k3189,0.0737,0.0667,0.0583
d61818,k7030,0.0941,0.0859,0.0841
d61818,k7031,0.0831,0.0846,0.0865
d61818,k7290,0.1191,0.1,0.1031
d61818,k7460,0.1319,0.1271,0.1074
d61818,k7469,0.0513,0.0378,0.0301
d61818,k7581,0.0699,0.0623,0.0531
d61818,k766,0.1802,0.1678,0.1559
d61818,r188,0.0917,0.0851,0.0778
d61818,r5081,0.0503,0.0589,0.0636
d61818,r6521,0.0615,0.0589,0.0484
d61818,t451x5a,0.0573,0.0584,0.0591
d61818,z515,0.0524,0.05,0.0474
d62,d631,0.0639,0.0601,
d62,d638,0.0506,0.0488,0.0485
d62,d696,0.1089,0.1051,0.1124
d62,d72829,0.0846,0.085,0.0833
d62,e039,0.0963,0.0903,0.0943
d62,e1122,0.0905,0.0902,0.0904
d62,e1165,0.0784,0.0754,0.0798
d62,e119,0.0687,0.07,0.0648
d62,e43,0.0529,0.0609,0.0634
d62,e46,0.0541,0.0428,0.040999999999999995
d62,e6601,0.0577,0.0577,0.0545
d62,e669,0.0709,0.068,0.075
d62,e7800,0.0702,0.0651,0.0601
d62,e785,0.1034,0.1012,0.10099999999999999
d62,e8339,0.0504,0.0537,0.0644
d62,e8342,0.0836,0.0847,0.0773
d62,e860,0.0508,0.0542,0.052000000000000005
d62,e870,0.0534,0.0591,0.0722
d62,e871,0.1124,0.1151,0.1196
d62,e872,0.1217,0.1225,0.13
d62,e875,0.0718,0.0751,0.0776
d62,e876,0.0981,0.1024,0.1026
d62,f17210,0.0597,0.0603,0.0652
d62,f329,0.0759,0.0722,0.0738
d62,f419,0.0686,0.0607,0.0634
d62,g4733,0.0634,0.0585,0.0623
d62,g8929,0.0677,0.0643,0.0618
d62,g9341,0.0611,0.0686,0.0778
d62,i10,0.0987,0.0969,0.0972
d62,i110,0.0644,0.0636,0.0634
d62,i129,0.0883,0.0896,0.0839
d62,i130,0.0625,0.0679,0.0638
d62,i2510,0.1128,0.11,0.1115
d62,i252,0.0609,0.0576,0.0598
d62,i480,0.0936,0.0942,0.0901
d62,i4891,0.0737,0.0707,0.0735
d62,i959,0.0979,0.1023,0.0988
d62,j449,0.0848,0.084,0.0843
d62,j90,0.0632,0.0622,0.068
d62,j9601,0.0949,0.0843,0.0796
d62,j9811,0.0712,0.0743,0.0724
d62,k219,0.091,0.0883,0.0883
d62,k449,0.0839,0.0895,0.0912
d62,k5900,0.0808,0.0766,0.07
d62,k766,0.069,0.0672,0.0763
d62,k921,0.0875,0.0873,0.0919
d62,k922,0.1203,0.1203,0.1287
d62,m1990,0.0677,0.0618,0.0607
d62,m810,0.0516,0.0566,0.0466
d62,n170,0.0686,0.0772,0.0824
d62,n179,0.114,0.1174,0.1174
d62,n186,0.0617,0.0586,0.0661
d62,n390,0.0703,0.0728,0.075
d62,n400,0.0588,0.0599,0.0539
d62,r578,0.0501,0.0527,0.0621
d62,r6521,0.0537,0.0638,0.0764
d62,r739,0.0539,0.0501,0.057
d62,z515,0.0567,0.0633,0.0689
d62,z66,0.0914,0.0913,0.0959
d62,z7901,0.1022,0.1049,0.1018
d62,z7902,0.0713,0.0752,0.0842
d62,z794,0.0749,0.07200000000000001,0.0752
d62,z7982,0.10099999999999999,0.0997,0.0998
d62,z7984,0.0706,0.0684,0.0681
d62,z79899,0.0944,0.0876,0.0875
d62,z8673,0.0635,0.0605,0.0593
d62,z87891,0.0981,0.0943,0.0948
d62,z9049,0.055999999999999994,0.0526,0.0521
d62,z951,0.0573,0.0589,0.0552
d62,z955,0.0671,0.0672,0.0628
d62,z992,0.0551,0.053,0.0596
d630,d6481,0.1465,0.1354,0.1382
d630,d6959,0.0549,0.054000000000000006,0.0517
d630,g893,0.1663,0.177,0.16
d630,j910,0.0715,0.0658,0.0783
d630,r5081,0.0502,0.0404,0.0418
d630,t451x5a,0.132,0.1183,0.1269
d630,z5111,0.0768,0.0765,0.0814
d630,z515,0.05,0.0385,0.0317
d630,z9221,0.0817,0.0796,0.0717
d630,z923,0.0692,0.0578,0.0541
d631,d696,0.0841,0.087,
d631,e039,0.0773,0.0776,
d631,e1121,0.1208,0.0454,
d631,e1122,0.3855,0.3867,
d631,e11319,0.0508,0.0477,
d631,e1140,0.1045,0.0929,
d631,e1142,0.1049,0.1022,
d631,e1151,0.1158,0.1166,
d631,e11621,0.0703,0.0637,
d631,e11649,0.0726,0.0762,
d631,e1165,0.1076,0.1084,
d631,e43,0.0519,0.0515,
d631,e46,0.0522,0.0388,
d631,e6601,0.0611,0.0607,
d631,e7800,0.075,0.07,
d631,e785,0.0935,0.0968,
d631,e8339,0.1376,0.1506,
d631,e8342,0.0527,0.0491,
d631,e8351,0.0526,0.0532,
d631,e860,0.0516,0.0454,
d631,e871,0.1202,0.1202,
d631,e872,0.1478,0.1396,
d631,e875,0.2493,0.2521,
d631,e876,0.0547,0.0527,
d631,e8770,0.1067,0.122,
d631,f0390,0.0531,0.051,
d631,f329,0.0535,0.0574,
d631,g4733,0.0695,0.0744,
d631,g8929,0.0589,0.0577,
d631,g9341,0.0988,0.1021,
d631,i120,0.3753,0.3662,
d631,i129,0.1621,0.1539,
d631,i130,0.1498,0.1462,
d631,i132,0.2365,0.2457,
d631,i160,0.0622,0.0662,
d631,i2510,0.1203,0.1182,
d631,i252,0.0771,0.0771,
d631,i255,0.0745,0.0677,
d631,i2720,0.0846,0.0914,
d631,i429,0.0673,0.0554,
d631,i480,0.0911,0.0856,
d631,i4891,0.0679,0.0653,
d631,i5022,0.0672,0.0738,
d631,i5023,0.0624,0.069,
d631,i5032,0.0785,0.0796,
d631,i5033,0.0822,0.0939,
d631,i509,0.10099999999999999,0.0856,
d631,i959,0.0714,0.0685,
d631,j189,0.0751,0.0865,
d631,j449,0.0748,0.0674,
d631,j90,0.0667,0.069,
d631,j9601,0.0936,0.0902,
d631,j9621,0.0608,0.0673,
d631,k219,0.0645,0.0649,
d631,k5900,0.0503,0.05,
d631,m109,0.0669,0.0665,
d631,m1990,0.0592,0.049,
d631,n170,0.0751,0.08,
d631,n179,0.138,0.1357,
d631,n184,0.1515,0.1518,
d631,n186,0.5827,0.5841,
d631,n189,0.0841,0.0777,
d631,n2581,0.1186,0.1239,
d631,n390,0.0758,0.0751,
d631,n400,0.0642,0.0622,
d631,r0602,0.0631,0.066,
d631,r6521,0.0505,0.0628,
d631,z515,0.0627,0.0694,
d631,z66,0.0876,0.087,
d631,z7901,0.0906,0.0856,
d631,z7902,0.1016,0.1059,
d631,z794,0.1829,0.1819,
d631,z7952,0.0647,0.0602,
